Streaming output truncated to the last 5000 lines.
step 500: train loss 2.4262, val loss 2.4279
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size8_max_iters2000_dropout0.2
iter 500: loss 2.4267, time 414.19ms, mfu 0.14%
iter 285: loss 2.4520, time 16.61ms, mfu 0.29%
iter 290: loss 2.5187, time 16.09ms, mfu 0.29%
iter 295: loss 2.4751, time 16.00ms, mfu 0.30%
iter 300: loss 2.4460, time 16.15ms, mfu 0.30%
iter 305: loss 2.5044, time 16.37ms, mfu 0.31%
iter 310: loss 2.4446, time 16.78ms, mfu 0.31%
iter 315: loss 2.4667, time 16.48ms, mfu 0.31%
iter 320: loss 2.4933, time 17.86ms, mfu 0.31%
iter 325: loss 2.5208, time 17.53ms, mfu 0.31%
iter 330: loss 2.4976, time 28.11ms, mfu 0.30%
iter 335: loss 2.4276, time 18.38ms, mfu 0.30%
iter 340: loss 2.4576, time 16.38ms, mfu 0.30%
iter 345: loss 2.4231, time 16.19ms, mfu 0.31%
iter 350: loss 2.4767, time 19.34ms, mfu 0.30%
iter 355: loss 2.4698, time 15.85ms, mfu 0.31%
iter 360: loss 2.3658, time 15.73ms, mfu 0.31%
iter 365: loss 2.4796, time 15.90ms, mfu 0.31%
iter 370: loss 2.4216, time 17.06ms, mfu 0.32%
iter 375: loss 2.4159, time 15.92ms, mfu 0.32%
iter 380: loss 2.3997, time 15.83ms, mfu 0.32%
iter 385: loss 2.4257, time 16.22ms, mfu 0.32%
iter 390: loss 2.3812, time 15.94ms, mfu 0.32%
iter 395: loss 2.4429, time 16.74ms, mfu 0.32%
iter 400: loss 2.4174, time 17.99ms, mfu 0.32%
iter 405: loss 2.4114, time 16.43ms, mfu 0.32%
iter 410: loss 2.4450, time 15.88ms, mfu 0.33%
iter 415: loss 2.4033, time 16.36ms, mfu 0.33%
iter 420: loss 2.3950, time 16.82ms, mfu 0.33%
iter 425: loss 2.3933, time 16.29ms, mfu 0.33%
iter 430: loss 2.4026, time 16.23ms, mfu 0.33%
iter 435: loss 2.3959, time 17.21ms, mfu 0.33%
iter 440: loss 2.3865, time 16.12ms, mfu 0.33%
iter 445: loss 2.3870, time 16.47ms, mfu 0.33%
iter 450: loss 2.4088, time 17.65ms, mfu 0.33%
iter 455: loss 2.3799, time 15.95ms, mfu 0.33%
iter 460: loss 2.3980, time 15.80ms, mfu 0.33%
iter 465: loss 2.4049, time 15.79ms, mfu 0.33%
iter 470: loss 2.4408, time 16.09ms, mfu 0.33%
iter 475: loss 2.3605, time 16.13ms, mfu 0.33%
iter 480: loss 2.3405, time 34.89ms, mfu 0.32%
iter 485: loss 2.3902, time 22.67ms, mfu 0.31%
iter 490: loss 2.3393, time 23.37ms, mfu 0.30%
iter 495: loss 2.3534, time 16.98ms, mfu 0.30%
step 500: train loss 2.3114, val loss 2.3171
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 500: loss 2.3487, time 364.96ms, mfu 0.27%
iter 505: loss 2.3714, time 16.36ms, mfu 0.28%
iter 510: loss 2.3492, time 18.50ms, mfu 0.28%
iter 515: loss 2.3792, time 20.52ms, mfu 0.28%
iter 520: loss 2.3559, time 17.53ms, mfu 0.28%
iter 525: loss 2.3736, time 18.74ms, mfu 0.28%
iter 530: loss 2.3448, time 16.45ms, mfu 0.29%
iter 535: loss 2.3429, time 18.10ms, mfu 0.29%
iter 540: loss 2.3301, time 16.12ms, mfu 0.29%
iter 545: loss 2.3476, time 20.37ms, mfu 0.29%
iter 550: loss 2.3102, time 16.23ms, mfu 0.30%
iter 555: loss 2.3470, time 20.77ms, mfu 0.29%
iter 560: loss 2.3326, time 16.73ms, mfu 0.30%
iter 565: loss 2.3383, time 26.81ms, mfu 0.29%
iter 570: loss 2.3008, time 16.83ms, mfu 0.29%
iter 575: loss 2.3221, time 16.22ms, mfu 0.30%
iter 580: loss 2.3084, time 19.71ms, mfu 0.29%
iter 585: loss 2.2997, time 17.01ms, mfu 0.30%
iter 590: loss 2.3038, time 21.37ms, mfu 0.29%
iter 595: loss 2.3146, time 16.71ms, mfu 0.30%
iter 600: loss 2.3258, time 16.53ms, mfu 0.30%
iter 605: loss 2.3361, time 19.66ms, mfu 0.30%
iter 610: loss 2.3221, time 16.60ms, mfu 0.30%
iter 615: loss 2.3000, time 19.54ms, mfu 0.30%
iter 620: loss 2.3509, time 16.37ms, mfu 0.30%
iter 625: loss 2.3009, time 17.13ms, mfu 0.30%
iter 630: loss 2.3207, time 21.90ms, mfu 0.30%
iter 635: loss 2.3408, time 18.44ms, mfu 0.30%
iter 640: loss 2.2764, time 18.55ms, mfu 0.30%
iter 645: loss 2.3145, time 16.61ms, mfu 0.30%
iter 650: loss 2.3104, time 16.71ms, mfu 0.30%
iter 655: loss 2.2819, time 16.42ms, mfu 0.31%
iter 660: loss 2.2715, time 17.23ms, mfu 0.31%
iter 665: loss 2.3170, time 17.26ms, mfu 0.31%
iter 670: loss 2.3525, time 30.31ms, mfu 0.30%
iter 675: loss 2.3154, time 24.38ms, mfu 0.29%
iter 680: loss 2.2918, time 22.55ms, mfu 0.28%
iter 685: loss 2.2840, time 25.97ms, mfu 0.28%
iter 690: loss 2.2775, time 22.12ms, mfu 0.27%
iter 695: loss 2.2624, time 22.50ms, mfu 0.27%
iter 700: loss 2.2955, time 22.47ms, mfu 0.27%
iter 705: loss 2.3297, time 21.97ms, mfu 0.27%
iter 710: loss 2.2149, time 20.40ms, mfu 0.27%
iter 715: loss 2.2456, time 21.97ms, mfu 0.26%
iter 720: loss 2.2982, time 20.26ms, mfu 0.26%
iter 725: loss 2.3049, time 20.18ms, mfu 0.27%
iter 730: loss 2.2398, time 32.75ms, mfu 0.26%
iter 735: loss 2.3300, time 25.30ms, mfu 0.25%
iter 740: loss 2.2724, time 22.06ms, mfu 0.25%
iter 745: loss 2.3407, time 21.53ms, mfu 0.25%
step 750: train loss 2.1834, val loss 2.2025
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 750: loss 2.3322, time 460.30ms, mfu 0.23%
iter 755: loss 2.2547, time 24.52ms, mfu 0.23%
iter 760: loss 2.1876, time 26.75ms, mfu 0.22%
iter 765: loss 2.2997, time 28.35ms, mfu 0.22%
iter 770: loss 2.2157, time 26.69ms, mfu 0.22%
iter 775: loss 2.2471, time 16.36ms, mfu 0.23%
iter 780: loss 2.2676, time 17.37ms, mfu 0.24%
iter 785: loss 2.2359, time 16.09ms, mfu 0.25%
iter 790: loss 2.2601, time 16.32ms, mfu 0.26%
iter 795: loss 2.2196, time 16.63ms, mfu 0.26%
iter 800: loss 2.2881, time 17.34ms, mfu 0.27%
iter 805: loss 2.2095, time 16.28ms, mfu 0.28%
iter 810: loss 2.1996, time 16.74ms, mfu 0.28%
iter 815: loss 2.2704, time 16.76ms, mfu 0.29%
iter 820: loss 2.1898, time 15.97ms, mfu 0.29%
iter 825: loss 2.2459, time 17.71ms, mfu 0.29%
iter 830: loss 2.2923, time 16.84ms, mfu 0.30%
iter 835: loss 2.2042, time 16.39ms, mfu 0.30%
iter 840: loss 2.2232, time 16.48ms, mfu 0.30%
iter 845: loss 2.1900, time 16.45ms, mfu 0.31%
iter 850: loss 2.2553, time 17.52ms, mfu 0.31%
iter 855: loss 2.2136, time 16.65ms, mfu 0.31%
iter 860: loss 2.2618, time 16.73ms, mfu 0.31%
iter 865: loss 2.2627, time 16.92ms, mfu 0.31%
iter 870: loss 2.2412, time 16.72ms, mfu 0.31%
iter 875: loss 2.2594, time 16.78ms, mfu 0.31%
iter 880: loss 2.2495, time 17.17ms, mfu 0.31%
iter 885: loss 2.2886, time 26.84ms, mfu 0.30%
iter 890: loss 2.2144, time 16.37ms, mfu 0.31%
iter 895: loss 2.2229, time 16.92ms, mfu 0.31%
iter 900: loss 2.2555, time 18.18ms, mfu 0.31%
iter 905: loss 2.2892, time 16.84ms, mfu 0.31%
iter 910: loss 2.2717, time 16.99ms, mfu 0.31%
iter 915: loss 2.1714, time 16.50ms, mfu 0.31%
iter 920: loss 2.1614, time 16.64ms, mfu 0.31%
iter 925: loss 2.2291, time 17.11ms, mfu 0.31%
iter 930: loss 2.2728, time 17.11ms, mfu 0.31%
iter 935: loss 2.2724, time 16.49ms, mfu 0.32%
iter 940: loss 2.2005, time 16.92ms, mfu 0.32%
iter 945: loss 2.2038, time 16.88ms, mfu 0.32%
iter 950: loss 2.2175, time 19.04ms, mfu 0.31%
iter 955: loss 2.2243, time 17.05ms, mfu 0.32%
iter 960: loss 2.2134, time 16.71ms, mfu 0.32%
iter 965: loss 2.1574, time 16.41ms, mfu 0.32%
iter 970: loss 2.1613, time 16.69ms, mfu 0.32%
iter 975: loss 2.2461, time 17.37ms, mfu 0.32%
iter 980: loss 2.1728, time 20.46ms, mfu 0.31%
iter 985: loss 2.2747, time 16.76ms, mfu 0.31%
iter 990: loss 2.1887, time 18.59ms, mfu 0.31%
iter 995: loss 2.2059, time 16.22ms, mfu 0.31%
step 1000: train loss 2.1357, val loss 2.1670
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 1000: loss 2.1845, time 364.75ms, mfu 0.28%
iter 1005: loss 2.1834, time 17.03ms, mfu 0.29%
iter 1010: loss 2.2141, time 18.92ms, mfu 0.29%
iter 1015: loss 2.3060, time 16.50ms, mfu 0.29%
iter 1020: loss 2.2369, time 16.75ms, mfu 0.30%
iter 1025: loss 2.1885, time 16.34ms, mfu 0.30%
iter 1030: loss 2.1933, time 16.64ms, mfu 0.30%
iter 1035: loss 2.2476, time 17.04ms, mfu 0.30%
iter 1040: loss 2.2175, time 18.13ms, mfu 0.30%
iter 1045: loss 2.2214, time 16.70ms, mfu 0.31%
iter 1050: loss 2.1391, time 15.88ms, mfu 0.31%
iter 1055: loss 2.1897, time 16.14ms, mfu 0.31%
iter 1060: loss 2.1873, time 17.25ms, mfu 0.31%
iter 1065: loss 2.2334, time 16.09ms, mfu 0.32%
iter 1070: loss 2.2223, time 15.99ms, mfu 0.32%
iter 1075: loss 2.1870, time 16.31ms, mfu 0.32%
iter 1080: loss 2.2256, time 15.86ms, mfu 0.32%
iter 1085: loss 2.1926, time 16.25ms, mfu 0.32%
iter 1090: loss 2.2063, time 17.56ms, mfu 0.32%
iter 1095: loss 2.1885, time 16.42ms, mfu 0.32%
iter 1100: loss 2.1962, time 16.42ms, mfu 0.32%
iter 1105: loss 2.1863, time 17.02ms, mfu 0.32%
iter 1110: loss 2.2319, time 16.23ms, mfu 0.33%
iter 1115: loss 2.2261, time 16.45ms, mfu 0.33%
iter 1120: loss 2.2257, time 17.24ms, mfu 0.33%
iter 1125: loss 2.2134, time 22.10ms, mfu 0.32%
iter 1130: loss 2.2482, time 16.53ms, mfu 0.32%
iter 1135: loss 2.1826, time 16.41ms, mfu 0.32%
iter 1140: loss 2.1754, time 17.96ms, mfu 0.32%
iter 1145: loss 2.2234, time 16.78ms, mfu 0.32%
iter 1150: loss 2.1768, time 16.31ms, mfu 0.32%
iter 1155: loss 2.1658, time 15.92ms, mfu 0.32%
iter 1160: loss 2.2510, time 16.80ms, mfu 0.32%
iter 1165: loss 2.2009, time 16.17ms, mfu 0.32%
iter 1170: loss 2.2347, time 16.33ms, mfu 0.33%
iter 1175: loss 2.2016, time 18.79ms, mfu 0.32%
iter 1180: loss 2.2719, time 16.34ms, mfu 0.32%
iter 1185: loss 2.1894, time 16.76ms, mfu 0.32%
iter 1190: loss 2.1892, time 18.87ms, mfu 0.32%
iter 1195: loss 2.1828, time 15.85ms, mfu 0.32%
iter 1200: loss 2.2081, time 17.62ms, mfu 0.32%
iter 1205: loss 2.1746, time 16.36ms, mfu 0.32%
iter 1210: loss 2.1819, time 16.68ms, mfu 0.32%
iter 1215: loss 2.2087, time 15.92ms, mfu 0.32%
iter 1220: loss 2.1680, time 16.88ms, mfu 0.32%
iter 1225: loss 2.1680, time 19.71ms, mfu 0.32%
iter 1230: loss 2.2136, time 16.47ms, mfu 0.32%
iter 1235: loss 2.2394, time 18.33ms, mfu 0.32%
iter 1240: loss 2.2024, time 17.73ms, mfu 0.32%
iter 1245: loss 2.1754, time 15.86ms, mfu 0.32%
step 1250: train loss 2.1163, val loss 2.1427
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 1250: loss 2.1525, time 456.30ms, mfu 0.29%
iter 1255: loss 2.1710, time 21.65ms, mfu 0.29%
iter 1260: loss 2.2257, time 28.42ms, mfu 0.28%
iter 1265: loss 2.1979, time 23.55ms, mfu 0.27%
iter 1270: loss 2.2383, time 21.43ms, mfu 0.27%
iter 1275: loss 2.2436, time 21.26ms, mfu 0.27%
iter 1280: loss 2.1051, time 22.47ms, mfu 0.27%
iter 1285: loss 2.1633, time 20.33ms, mfu 0.27%
iter 1290: loss 2.2156, time 20.65ms, mfu 0.27%
iter 1295: loss 2.1834, time 34.03ms, mfu 0.26%
iter 1300: loss 2.1796, time 22.49ms, mfu 0.25%
iter 1305: loss 2.1576, time 25.38ms, mfu 0.25%
iter 1310: loss 2.1355, time 20.63ms, mfu 0.25%
iter 1315: loss 2.1459, time 23.70ms, mfu 0.25%
iter 1320: loss 2.1587, time 20.45ms, mfu 0.25%
iter 1325: loss 2.2007, time 22.20ms, mfu 0.25%
iter 1330: loss 2.2429, time 23.29ms, mfu 0.25%
iter 1335: loss 2.1619, time 27.51ms, mfu 0.24%
iter 1340: loss 2.1716, time 29.00ms, mfu 0.24%
iter 1345: loss 2.1483, time 30.27ms, mfu 0.23%
iter 1350: loss 2.1497, time 27.95ms, mfu 0.23%
iter 1355: loss 2.1803, time 26.74ms, mfu 0.23%
iter 1360: loss 2.2093, time 16.12ms, mfu 0.24%
iter 1365: loss 2.2228, time 18.86ms, mfu 0.24%
iter 1370: loss 2.2436, time 16.72ms, mfu 0.25%
iter 1375: loss 2.1422, time 16.43ms, mfu 0.26%
iter 1380: loss 2.1026, time 16.06ms, mfu 0.27%
iter 1385: loss 2.1928, time 17.13ms, mfu 0.27%
iter 1390: loss 2.1281, time 17.26ms, mfu 0.28%
iter 1395: loss 2.1362, time 17.08ms, mfu 0.28%
iter 1400: loss 2.1719, time 16.01ms, mfu 0.29%
iter 1405: loss 2.1820, time 17.89ms, mfu 0.29%
iter 1410: loss 2.1894, time 16.49ms, mfu 0.29%
iter 1415: loss 2.1670, time 17.09ms, mfu 0.30%
iter 1420: loss 2.1747, time 17.10ms, mfu 0.30%
iter 1425: loss 2.1278, time 18.31ms, mfu 0.30%
iter 1430: loss 2.1960, time 15.68ms, mfu 0.30%
iter 1435: loss 2.1667, time 16.42ms, mfu 0.31%
iter 1440: loss 2.1676, time 17.22ms, mfu 0.31%
iter 1445: loss 2.1619, time 26.09ms, mfu 0.30%
iter 1450: loss 2.1292, time 18.56ms, mfu 0.30%
iter 1455: loss 2.1217, time 16.52ms, mfu 0.30%
iter 1460: loss 2.1810, time 16.18ms, mfu 0.30%
iter 1465: loss 2.1345, time 19.57ms, mfu 0.30%
iter 1470: loss 2.2200, time 15.82ms, mfu 0.31%
iter 1475: loss 2.2039, time 15.52ms, mfu 0.31%
iter 1480: loss 2.2245, time 17.47ms, mfu 0.31%
iter 1485: loss 2.1823, time 18.00ms, mfu 0.31%
iter 1490: loss 2.1760, time 20.39ms, mfu 0.31%
iter 1495: loss 2.2045, time 16.41ms, mfu 0.31%
step 1500: train loss 2.0843, val loss 2.1257
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 1500: loss 2.1562, time 357.43ms, mfu 0.28%
iter 1505: loss 2.1811, time 15.75ms, mfu 0.29%
iter 1510: loss 2.1759, time 17.10ms, mfu 0.29%
iter 1515: loss 2.1782, time 16.22ms, mfu 0.29%
iter 1520: loss 2.1510, time 16.65ms, mfu 0.30%
iter 1525: loss 2.1661, time 16.44ms, mfu 0.30%
iter 1530: loss 2.1549, time 16.69ms, mfu 0.30%
iter 1535: loss 2.1560, time 17.87ms, mfu 0.30%
iter 1540: loss 2.1321, time 16.28ms, mfu 0.31%
iter 1545: loss 2.1305, time 16.54ms, mfu 0.31%
iter 1550: loss 2.1542, time 15.82ms, mfu 0.31%
iter 1555: loss 2.1601, time 16.53ms, mfu 0.31%
iter 1560: loss 2.1199, time 16.25ms, mfu 0.32%
iter 1565: loss 2.1429, time 15.86ms, mfu 0.32%
iter 1570: loss 2.1419, time 16.05ms, mfu 0.32%
iter 1575: loss 2.1649, time 15.84ms, mfu 0.32%
iter 1580: loss 2.0838, time 17.92ms, mfu 0.32%
iter 1585: loss 2.1742, time 16.85ms, mfu 0.32%
iter 1590: loss 2.1629, time 15.85ms, mfu 0.32%
iter 1595: loss 2.1633, time 16.41ms, mfu 0.33%
iter 1600: loss 2.1576, time 16.57ms, mfu 0.33%
iter 1605: loss 2.1580, time 18.65ms, mfu 0.32%
iter 1610: loss 2.1852, time 16.07ms, mfu 0.32%
iter 1615: loss 2.1325, time 15.85ms, mfu 0.33%
iter 1620: loss 2.1624, time 16.13ms, mfu 0.33%
iter 1625: loss 2.2178, time 16.58ms, mfu 0.33%
iter 1630: loss 2.1940, time 16.70ms, mfu 0.33%
iter 1635: loss 2.2263, time 17.01ms, mfu 0.33%
iter 1640: loss 2.1284, time 16.07ms, mfu 0.33%
iter 1645: loss 2.1610, time 16.90ms, mfu 0.33%
iter 1650: loss 2.1029, time 16.47ms, mfu 0.33%
iter 1655: loss 2.1047, time 17.49ms, mfu 0.33%
iter 1660: loss 2.1548, time 16.17ms, mfu 0.33%
iter 1665: loss 2.1248, time 16.00ms, mfu 0.33%
iter 1670: loss 2.1261, time 16.09ms, mfu 0.33%
iter 1675: loss 2.1683, time 16.03ms, mfu 0.33%
iter 1680: loss 2.1130, time 16.67ms, mfu 0.33%
iter 1685: loss 2.1509, time 26.70ms, mfu 0.32%
iter 1690: loss 2.1304, time 16.09ms, mfu 0.32%
iter 1695: loss 2.1261, time 15.89ms, mfu 0.32%
iter 1700: loss 2.2246, time 15.95ms, mfu 0.32%
iter 1705: loss 2.1657, time 15.93ms, mfu 0.33%
iter 1710: loss 2.1450, time 18.91ms, mfu 0.32%
iter 1715: loss 2.1416, time 15.95ms, mfu 0.32%
iter 1720: loss 2.1927, time 16.01ms, mfu 0.33%
iter 1725: loss 2.1432, time 15.83ms, mfu 0.33%
iter 1730: loss 2.1734, time 17.34ms, mfu 0.33%
iter 1735: loss 2.1791, time 17.58ms, mfu 0.33%
iter 1740: loss 2.0690, time 16.49ms, mfu 0.33%
iter 1745: loss 2.0647, time 17.06ms, mfu 0.33%
step 1750: train loss 2.0694, val loss 2.0875
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 1750: loss 2.0954, time 359.02ms, mfu 0.29%
iter 1755: loss 2.1825, time 16.73ms, mfu 0.30%
iter 1760: loss 2.1507, time 16.48ms, mfu 0.30%
iter 1765: loss 2.1219, time 16.14ms, mfu 0.30%
iter 1770: loss 2.1225, time 16.16ms, mfu 0.31%
iter 1775: loss 2.2037, time 16.78ms, mfu 0.31%
iter 1780: loss 2.1370, time 20.93ms, mfu 0.30%
iter 1785: loss 2.1058, time 17.12ms, mfu 0.31%
iter 1790: loss 2.2118, time 16.09ms, mfu 0.31%
iter 1795: loss 2.1915, time 16.73ms, mfu 0.31%
iter 1800: loss 2.1840, time 16.42ms, mfu 0.31%
iter 1805: loss 2.1791, time 16.20ms, mfu 0.32%
iter 1810: loss 2.1705, time 17.17ms, mfu 0.32%
iter 1815: loss 2.1584, time 16.08ms, mfu 0.32%
iter 1820: loss 2.1244, time 16.21ms, mfu 0.32%
iter 1825: loss 2.1442, time 30.76ms, mfu 0.31%
iter 1830: loss 2.1600, time 23.08ms, mfu 0.30%
iter 1835: loss 2.1604, time 24.57ms, mfu 0.29%
iter 1840: loss 2.1058, time 21.32ms, mfu 0.29%
iter 1845: loss 2.1047, time 21.16ms, mfu 0.28%
iter 1850: loss 2.1525, time 21.05ms, mfu 0.28%
iter 1855: loss 2.1551, time 22.15ms, mfu 0.28%
iter 1860: loss 2.1578, time 22.67ms, mfu 0.27%
iter 1865: loss 2.1082, time 30.15ms, mfu 0.27%
iter 1870: loss 2.0782, time 22.62ms, mfu 0.26%
iter 1875: loss 2.0936, time 19.64ms, mfu 0.26%
iter 1880: loss 2.1490, time 21.23ms, mfu 0.26%
iter 1885: loss 2.1627, time 21.94ms, mfu 0.26%
iter 1890: loss 2.1533, time 21.44ms, mfu 0.26%
iter 1895: loss 2.1180, time 19.81ms, mfu 0.26%
iter 1900: loss 2.0953, time 22.94ms, mfu 0.26%
iter 1905: loss 2.0935, time 22.89ms, mfu 0.26%
iter 1910: loss 2.1387, time 25.85ms, mfu 0.25%
iter 1915: loss 2.1023, time 25.24ms, mfu 0.25%
iter 1920: loss 2.1228, time 21.13ms, mfu 0.25%
iter 1925: loss 2.1275, time 27.07ms, mfu 0.25%
iter 1930: loss 2.1558, time 26.73ms, mfu 0.24%
iter 1935: loss 2.1129, time 29.62ms, mfu 0.24%
iter 1940: loss 2.1466, time 26.01ms, mfu 0.23%
iter 1945: loss 2.0904, time 26.24ms, mfu 0.23%
iter 1950: loss 2.1078, time 16.32ms, mfu 0.24%
iter 1955: loss 2.0690, time 16.18ms, mfu 0.25%
iter 1960: loss 2.1185, time 16.33ms, mfu 0.26%
iter 1965: loss 2.1433, time 16.13ms, mfu 0.27%
iter 1970: loss 2.1345, time 16.14ms, mfu 0.27%
iter 1975: loss 2.1224, time 15.78ms, mfu 0.28%
iter 1980: loss 2.1009, time 16.05ms, mfu 0.29%
iter 1985: loss 2.1024, time 20.85ms, mfu 0.28%
iter 1990: loss 2.1043, time 16.60ms, mfu 0.29%
iter 1995: loss 2.0966, time 15.80ms, mfu 0.29%
step 2000: train loss 2.0409, val loss 2.0788
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2
iter 2000: loss 2.1024, time 357.09ms, mfu 0.27%
wandb: 
wandb: 🚀 View run run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.2 at: 
wandb: Find logs at: wandb/run-20251024_005536-28wzbxkh/logs
Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: compile = False
Overriding: eval_iters = 20
Overriding: log_interval = 5
Overriding: device = cuda
Overriding: lr_decay_iters = 1000
Overriding: block_size = 128
Overriding: n_layer = 6
Overriding: n_head = 8
Overriding: n_embd = 256
Overriding: batch_size = 8
Overriding: max_iters = 1000
Overriding: dropout = 0.1
Overriding: out_dir = out/block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters1000_dropout0.1
Overriding: wandb_log = True
Overriding: wandb_project = owt
Overriding: wandb_run_name = run_block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters1000_dropout0.1
tokens per iteration will be: 1,024
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 4.74M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 4,768,000 parameters
num non-decayed parameter tensors: 13, with 3,328 parameters
using fused AdamW: True
wandb: Currently logged in as: cjackson692 (cjackson692-university-of-north-texas) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: ⢿ Waiting for wandb.init()...
wandb: ⣻ Waiting for wandb.init()...
wandb: Tracking run with wandb version 0.22.2
wandb: Run data is saved locally in /content/nanoGPT/nanoGPT/wandb/run-20251024_005630-tg8g63x7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run run_block_size128_n_layer6_n_head8_n_embd256_batch_size8_max_iters1000_dropout0.1
wandb: ⭐️ View project at https://wandb.ai/cjackson692-university-of-north-texas/owt
wandb: 🚀 View run at https://wandb.ai/cjackson692-university-of-north-texas/owt/runs/tg8g63x7
step 0: train loss 4.2260, val loss 4.2239
iter 0: loss 4.2279, time 906.32ms, mfu -100.00%
iter 5: loss 3.5800, time 24.20ms, mfu 0.42%
iter 10: loss 3.3645, time 31.28ms, mfu 0.41%
iter 15: loss 3.1840, time 23.52ms, mfu 0.41%
iter 20: loss 3.0183, time 21.81ms, mfu 0.42%
iter 25: loss 2.9606, time 22.11ms, mfu 0.42%
iter 30: loss 2.7907, time 20.83ms, mfu 0.43%
iter 35: loss 2.7732, time 24.86ms, mfu 0.42%
iter 40: loss 2.6993, time 20.10ms, mfu 0.43%
iter 45: loss 2.6920, time 24.01ms, mfu 0.43%
iter 50: loss 2.6316, time 20.79ms, mfu 0.44%
iter 55: loss 2.7356, time 20.18ms, mfu 0.44%
iter 60: loss 2.6296, time 21.91ms, mfu 0.44%
iter 65: loss 2.6698, time 25.45ms, mfu 0.44%
